year,week,state,state_name,disease,cases,incidence_per_capita
1928,07,IL,ILLINOIS,SMALLPOX,77,1.02
1928,07,IN,INDIANA,SMALLPOX,116,3.61
1928,07,KS,KANSAS,SMALLPOX,78,4.22
1928,07,KY,KENTUCKY,SMALLPOX,16,0.62
1928,07,LA,LOUISIANA,SMALLPOX,33,1.6
1928,07,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,07,MD,MARYLAND,SMALLPOX,0,0
1928,07,ME,MAINE,SMALLPOX,0,0
1928,07,MI,MICHIGAN,SMALLPOX,42,0.9
1928,07,MN,MINNESOTA,SMALLPOX,3,0.12
1928,07,MO,MISSOURI,SMALLPOX,25,0.69
1928,07,MS,MISSISSIPPI,SMALLPOX,0,0
1928,07,MT,MONTANA,SMALLPOX,27,4.99
1928,07,NC,NORTH CAROLINA,SMALLPOX,93,3.02
1928,07,ND,NORTH DAKOTA,SMALLPOX,7,1.05
1928,07,NE,NEBRASKA,SMALLPOX,22,1.6
1928,07,NH,NEW HAMPSHIRE,SMALLPOX,0,0
1928,07,NJ,NEW JERSEY,SMALLPOX,0,0
1928,07,NM,NEW MEXICO,SMALLPOX,1,0.24
1928,07,NY,NEW YORK,SMALLPOX,4,0.03
1928,07,OH,OHIO,SMALLPOX,23,0.35
1928,07,OK,OKLAHOMA,SMALLPOX,94,4.01
1928,07,OR,OREGON,SMALLPOX,59,6.3
1928,07,PA,PENNSYLVANIA,SMALLPOX,1,0.01
1928,07,RI,RHODE ISLAND,SMALLPOX,0,0
1928,07,SC,SOUTH CAROLINA,SMALLPOX,12,0.69
1928,07,SD,SOUTH DAKOTA,SMALLPOX,9,1.31
1928,07,TN,TENNESSEE,SMALLPOX,33,1.26
1928,07,TX,TEXAS,SMALLPOX,62,1.09
1928,07,UT,UTAH,SMALLPOX,22,4.37
1928,07,VT,VERMONT,SMALLPOX,0,0
1928,07,WA,WASHINGTON,SMALLPOX,26,1.68
1928,07,WI,WISCONSIN,SMALLPOX,58,1.98
1928,07,WV,WEST VIRGINIA,SMALLPOX,102,6.01
1928,07,WY,WYOMING,SMALLPOX,0,0
1928,08,AL,ALABAMA,SMALLPOX,7,0.27
1928,08,AR,ARKANSAS,SMALLPOX,7,0.38
1928,08,AZ,ARIZONA,SMALLPOX,26,6.16
1928,08,CA,CALIFORNIA,SMALLPOX,32,0.6
1928,08,CO,COLORADO,SMALLPOX,12,1.18
1928,08,CT,CONNECTICUT,SMALLPOX,2,0.13
1928,08,DE,DELAWARE,SMALLPOX,0,0
1928,08,FL,FLORIDA,SMALLPOX,4,0.28
1928,08,GA,GEORGIA,SMALLPOX,0,0
1928,08,IA,IOWA,SMALLPOX,77,3.14
1928,08,ID,IDAHO,SMALLPOX,2,0.45
1928,08,IL,ILLINOIS,SMALLPOX,53,0.7
1928,08,IN,INDIANA,SMALLPOX,114,3.55
1928,08,KS,KANSAS,SMALLPOX,105,5.68
1928,08,KY,KENTUCKY,SMALLPOX,30,1.17
1928,08,LA,LOUISIANA,SMALLPOX,22,1.07
1928,08,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,08,MD,MARYLAND,SMALLPOX,0,0
1928,08,ME,MAINE,SMALLPOX,0,0
1928,08,MI,MICHIGAN,SMALLPOX,37,0.79
1928,08,MN,MINNESOTA,SMALLPOX,0,0
1928,08,MO,MISSOURI,SMALLPOX,53,1.47
1928,08,MS,MISSISSIPPI,SMALLPOX,4,0.2
1928,08,MT,MONTANA,SMALLPOX,12,2.22
1928,08,NC,NORTH CAROLINA,SMALLPOX,113,3.67
1928,08,ND,NORTH DAKOTA,SMALLPOX,4,0.6
1928,08,NE,NEBRASKA,SMALLPOX,17,1.24
1928,08,NJ,NEW JERSEY,SMALLPOX,0,0
1928,08,NM,NEW MEXICO,SMALLPOX,2,0.48
1928,08,NY,NEW YORK,SMALLPOX,10,0.09
1928,08,OH,OHIO,SMALLPOX,31,0.47
1928,08,OK,OKLAHOMA,SMALLPOX,190,8.11
1928,08,OR,OREGON,SMALLPOX,30,3.21
1928,08,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,08,RI,RHODE ISLAND,SMALLPOX,0,0
1928,08,SC,SOUTH CAROLINA,SMALLPOX,4,0.23
1928,08,SD,SOUTH DAKOTA,SMALLPOX,3,0.44
1928,08,TN,TENNESSEE,SMALLPOX,34,1.3
1928,08,TX,TEXAS,SMALLPOX,12,0.21
1928,08,UT,UTAH,SMALLPOX,23,4.56
1928,08,VT,VERMONT,SMALLPOX,0,0
1928,08,WA,WASHINGTON,SMALLPOX,82,5.29
1928,08,WI,WISCONSIN,SMALLPOX,21,0.72
1928,08,WV,WEST VIRGINIA,SMALLPOX,54,3.18
1928,08,WY,WYOMING,SMALLPOX,3,1.36
1928,09,AL,ALABAMA,SMALLPOX,26,0.98
1928,09,AR,ARKANSAS,SMALLPOX,8,0.43
1928,09,AZ,ARIZONA,SMALLPOX,67,15.88
1928,09,CA,CALIFORNIA,SMALLPOX,32,0.6
1928,09,CO,COLORADO,SMALLPOX,20,1.97
1928,09,CT,CONNECTICUT,SMALLPOX,3,0.19
1928,09,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
1928,09,DE,DELAWARE,SMALLPOX,0,0
1928,09,FL,FLORIDA,SMALLPOX,12,0.84
1928,09,GA,GEORGIA,SMALLPOX,0,0
1928,09,IA,IOWA,SMALLPOX,63,2.57
1928,09,ID,IDAHO,SMALLPOX,4,0.89
1928,09,IL,ILLINOIS,SMALLPOX,40,0.53
1928,09,IN,INDIANA,SMALLPOX,126,3.92
1928,09,KS,KANSAS,SMALLPOX,49,2.65
1928,09,KY,KENTUCKY,SMALLPOX,11,0.43
1928,09,LA,LOUISIANA,SMALLPOX,22,1.07
1928,09,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,09,MD,MARYLAND,SMALLPOX,0,0
1928,09,ME,MAINE,SMALLPOX,0,0
1928,09,MI,MICHIGAN,SMALLPOX,22,0.47
1928,09,MN,MINNESOTA,SMALLPOX,4,0.15
1928,09,MO,MISSOURI,SMALLPOX,35,0.97
1928,09,MS,MISSISSIPPI,SMALLPOX,10,0.5
1928,09,MT,MONTANA,SMALLPOX,18,3.33
1928,09,NC,NORTH CAROLINA,SMALLPOX,119,3.86
1928,09,ND,NORTH DAKOTA,SMALLPOX,1,0.15
1928,09,NE,NEBRASKA,SMALLPOX,64,4.67
1928,09,NH,NEW HAMPSHIRE,SMALLPOX,0,0
1928,09,NJ,NEW JERSEY,SMALLPOX,0,0
1928,09,NM,NEW MEXICO,SMALLPOX,1,0.24
1928,09,NY,NEW YORK,SMALLPOX,13,0.11
1928,09,OH,OHIO,SMALLPOX,33,0.5
1928,09,OK,OKLAHOMA,SMALLPOX,94,4.01
