year,week,state,state_name,disease,cases,incidence_per_capita
1968,08,MT,MONTANA,MUMPS,17,2.43
1968,08,ND,NORTH DAKOTA,MUMPS,33,5.31
1968,08,NE,NEBRASKA,MUMPS,10,0.68
1968,08,NH,NEW HAMPSHIRE,MUMPS,11,1.55
1968,08,NJ,NEW JERSEY,MUMPS,123,1.76
1968,08,NM,NEW MEXICO,MUMPS,34,3.42
1968,08,OH,OHIO,MUMPS,121,1.15
1968,08,OK,OKLAHOMA,MUMPS,8,0.32
1968,08,OR,OREGON,MUMPS,48,2.4
1968,08,RI,RHODE ISLAND,MUMPS,40,4.34
1968,08,SC,SOUTH CAROLINA,MUMPS,1,0.04
1968,08,TN,TENNESSEE,MUMPS,148,3.82
1968,08,TX,TEXAS,MUMPS,332,3.07
1968,08,UT,UTAH,MUMPS,1,0.1
1968,08,VA,VIRGINIA,MUMPS,19,0.42
1968,08,VT,VERMONT,MUMPS,34,7.91
1968,08,WA,WASHINGTON,MUMPS,335,10.24
1968,08,WI,WISCONSIN,MUMPS,363,8.35
1968,08,WV,WEST VIRGINIA,MUMPS,80,4.54
1968,08,WY,WYOMING,MUMPS,4,1.23
1968,09,AK,ALASKA,MUMPS,8,2.81
1968,09,AL,ALABAMA,MUMPS,30,0.87
1968,09,AR,ARKANSAS,MUMPS,1,0.05
1968,09,AZ,ARIZONA,MUMPS,59,3.51
1968,09,CA,CALIFORNIA,MUMPS,449,2.32
1968,09,CO,COLORADO,MUMPS,111,5.24
1968,09,CT,CONNECTICUT,MUMPS,79,2.67
1968,09,DC,DISTRICT OF COLUMBIA,MUMPS,9,1.16
1968,09,DE,DELAWARE,MUMPS,12,2.25
1968,09,FL,FLORIDA,MUMPS,60,0.93
1968,09,IA,IOWA,MUMPS,399,14.23
1968,09,ID,IDAHO,MUMPS,36,5.18
1968,09,IL,ILLINOIS,MUMPS,213,1.94
1968,09,IN,INDIANA,MUMPS,185,3.63
1968,09,KS,KANSAS,MUMPS,77,3.47
1968,09,KY,KENTUCKY,MUMPS,549,17.18
1968,09,LA,LOUISIANA,MUMPS,1,0.03
1968,09,MD,MARYLAND,MUMPS,23,0.6
1968,09,ME,MAINE,MUMPS,38,3.82
1968,09,MI,MICHIGAN,MUMPS,772,8.88
1968,09,MN,MINNESOTA,MUMPS,66,1.78
1968,09,MO,MISSOURI,MUMPS,23,0.5
1968,09,MS,MISSISSIPPI,MUMPS,3,0.14
1968,09,MT,MONTANA,MUMPS,6,0.86
1968,09,ND,NORTH DAKOTA,MUMPS,32,5.15
1968,09,NE,NEBRASKA,MUMPS,15,1.02
1968,09,NH,NEW HAMPSHIRE,MUMPS,9,1.27
1968,09,NJ,NEW JERSEY,MUMPS,110,1.57
1968,09,NM,NEW MEXICO,MUMPS,60,6.04
1968,09,OH,OHIO,MUMPS,71,0.68
1968,09,OK,OKLAHOMA,MUMPS,1,0.04
1968,09,OR,OREGON,MUMPS,19,0.95
1968,09,RI,RHODE ISLAND,MUMPS,21,2.28
1968,09,SC,SOUTH CAROLINA,MUMPS,7,0.27
1968,09,TN,TENNESSEE,MUMPS,178,4.59
1968,09,TX,TEXAS,MUMPS,443,4.09
1968,09,UT,UTAH,MUMPS,29,2.82
1968,09,VA,VIRGINIA,MUMPS,31,0.68
1968,09,VT,VERMONT,MUMPS,23,5.35
1968,09,WI,WISCONSIN,MUMPS,558,12.84
1968,09,WV,WEST VIRGINIA,MUMPS,89,5.05
1968,09,WY,WYOMING,MUMPS,33,10.19
1968,10,AK,ALASKA,MUMPS,16,5.61
1968,10,AL,ALABAMA,MUMPS,16,0.46
1968,10,CA,CALIFORNIA,MUMPS,761,3.92
1968,10,CO,COLORADO,MUMPS,136,6.42
1968,10,CT,CONNECTICUT,MUMPS,120,4.05
1968,10,DC,DISTRICT OF COLUMBIA,MUMPS,20,2.57
1968,10,FL,FLORIDA,MUMPS,55,0.85
1968,10,HI,HAWAII,MUMPS,45,6.13
1968,10,IA,IOWA,MUMPS,605,21.58
1968,10,ID,IDAHO,MUMPS,18,2.59
1968,10,IL,ILLINOIS,MUMPS,141,1.28
1968,10,IN,INDIANA,MUMPS,133,2.61
1968,10,KS,KANSAS,MUMPS,35,1.58
1968,10,LA,LOUISIANA,MUMPS,2,0.06
1968,10,MA,MASSACHUSETTS,MUMPS,287,5.11
1968,10,ME,MAINE,MUMPS,48,4.83
1968,10,MI,MICHIGAN,MUMPS,553,6.36
1968,10,MN,MINNESOTA,MUMPS,19,0.51
1968,10,MO,MISSOURI,MUMPS,103,2.25
1968,10,MS,MISSISSIPPI,MUMPS,13,0.59
1968,10,MT,MONTANA,MUMPS,39,5.57
1968,10,ND,NORTH DAKOTA,MUMPS,60,9.66
1968,10,NE,NEBRASKA,MUMPS,31,2.11
1968,10,NH,NEW HAMPSHIRE,MUMPS,33,4.65
1968,10,NJ,NEW JERSEY,MUMPS,263,3.75
1968,10,NM,NEW MEXICO,MUMPS,13,1.31
1968,10,NV,NEVADA,MUMPS,10,2.16
1968,10,OH,OHIO,MUMPS,49,0.47
1968,10,OR,OREGON,MUMPS,36,1.8
1968,10,SC,SOUTH CAROLINA,MUMPS,3,0.12
1968,10,TN,TENNESSEE,MUMPS,1778,45.85
1968,10,TX,TEXAS,MUMPS,440,4.07
1968,10,UT,UTAH,MUMPS,3,0.29
1968,10,VA,VIRGINIA,MUMPS,130,2.85
1968,10,VT,VERMONT,MUMPS,51,11.86
1968,10,WA,WASHINGTON,MUMPS,199,6.09
1968,10,WI,WISCONSIN,MUMPS,572,13.16
1968,10,WV,WEST VIRGINIA,MUMPS,100,5.67
1968,10,WY,WYOMING,MUMPS,19,5.86
1968,11,AK,ALASKA,MUMPS,6,2.11
1968,11,AL,ALABAMA,MUMPS,22,0.64
1968,11,AZ,ARIZONA,MUMPS,119,7.07
1968,11,CA,CALIFORNIA,MUMPS,584,3.01
1968,11,CO,COLORADO,MUMPS,144,6.79
1968,11,CT,CONNECTICUT,MUMPS,95,3.21
1968,11,DC,DISTRICT OF COLUMBIA,MUMPS,5,0.64
1968,11,DE,DELAWARE,MUMPS,44,8.24
1968,11,FL,FLORIDA,MUMPS,47,0.73
1968,11,HI,HAWAII,MUMPS,56,7.63
1968,11,IA,IOWA,MUMPS,694,24.76
1968,11,ID,IDAHO,MUMPS,9,1.29
1968,11,IL,ILLINOIS,MUMPS,264,2.4
1968,11,IN,INDIANA,MUMPS,175,3.44
1968,11,KS,KANSAS,MUMPS,69,3.11
1968,11,KY,KENTUCKY,MUMPS,103,3.22
1968,11,LA,LOUISIANA,MUMPS,1,0.03
1968,11,MA,MASSACHUSETTS,MUMPS,369,6.57
1968,11,MD,MARYLAND,MUMPS,23,0.6
1968,11,ME,MAINE,MUMPS,48,4.83
1968,11,MI,MICHIGAN,MUMPS,547,6.29
1968,11,MN,MINNESOTA,MUMPS,45,1.22
1968,11,MO,MISSOURI,MUMPS,39,0.85
1968,11,MS,MISSISSIPPI,MUMPS,2,0.09
1968,11,MT,MONTANA,MUMPS,11,1.57
1968,11,ND,NORTH DAKOTA,MUMPS,65,10.47
1968,11,NE,NEBRASKA,MUMPS,18,1.23
1968,11,NH,NEW HAMPSHIRE,MUMPS,17,2.4
1968,11,NJ,NEW JERSEY,MUMPS,161,2.3
1968,11,NM,NEW MEXICO,MUMPS,23,2.31
1968,11,OH,OHIO,MUMPS,162,1.54
1968,11,OK,OKLAHOMA,MUMPS,6,0.24
1968,11,OR,OREGON,MUMPS,17,0.85
1968,11,RI,RHODE ISLAND,MUMPS,122,13.23
1968,11,SC,SOUTH CAROLINA,MUMPS,16,0.63
1968,11,TN,TENNESSEE,MUMPS,158,4.07
1968,11,TX,TEXAS,MUMPS,373,3.45
1968,11,UT,UTAH,MUMPS,6,0.58
1968,11,VA,VIRGINIA,MUMPS,30,0.66
1968,11,VT,VERMONT,MUMPS,26,6.05
1968,11,WA,WASHINGTON,MUMPS,193,5.9
1968,11,WI,WISCONSIN,MUMPS,550,12.66
1968,11,WV,WEST VIRGINIA,MUMPS,97,5.5
1968,11,WY,WYOMING,MUMPS,28,8.64
1968,12,AK,ALASKA,MUMPS,39,13.68
1968,12,AL,ALABAMA,MUMPS,9,0.26
1968,12,AZ,ARIZONA,MUMPS,51,3.03
1968,12,CA,CALIFORNIA,MUMPS,620,3.2
1968,12,CO,COLORADO,MUMPS,102,4.81
1968,12,CT,CONNECTICUT,MUMPS,230,7.76
1968,12,DE,DELAWARE,MUMPS,10,1.87
1968,12,FL,FLORIDA,MUMPS,124,1.93
1968,12,HI,HAWAII,MUMPS,18,2.45
1968,12,IA,IOWA,MUMPS,479,17.09
1968,12,ID,IDAHO,MUMPS,7,1.01
1968,12,IL,ILLINOIS,MUMPS,300,2.73
1968,12,IN,INDIANA,MUMPS,149,2.93
1968,12,KS,KANSAS,MUMPS,11,0.5
1968,12,KY,KENTUCKY,MUMPS,152,4.76
1968,12,MD,MARYLAND,MUMPS,52,1.36
1968,12,ME,MAINE,MUMPS,6,0.6
1968,12,MI,MICHIGAN,MUMPS,715,8.22
1968,12,MN,MINNESOTA,MUMPS,6,0.16
1968,12,MS,MISSISSIPPI,MUMPS,8,0.36
1968,12,MT,MONTANA,MUMPS,13,1.86
1968,12,ND,NORTH DAKOTA,MUMPS,35,5.64
1968,12,NE,NEBRASKA,MUMPS,21,1.43
1968,12,NH,NEW HAMPSHIRE,MUMPS,22,3.1
1968,12,NJ,NEW JERSEY,MUMPS,91,1.3
1968,12,NM,NEW MEXICO,MUMPS,17,1.71
1968,12,NV,NEVADA,MUMPS,7,1.51
1968,12,OH,OHIO,MUMPS,81,0.77
1968,12,OR,OREGON,MUMPS,38,1.9
1968,12,RI,RHODE ISLAND,MUMPS,28,3.04
1968,12,SC,SOUTH CAROLINA,MUMPS,2,0.08
